target_date,gross_return,turnover,transaction_cost,net_return,wealth,tc_bps,model,universe,lookback,seed
2024-07-31,-0.00043939019087702036,0.5,0.0,-0.00043939019087702036,1.1790694406342193,0.0,gnn,core6,10,42
2024-08-01,-0.0031035022766445763,0.0,0.0,-0.0031035022766445763,1.175410195940889,0.0,gnn,core6,10,42
2024-08-02,0.006358767626807094,0.5,0.0,0.006358767626807094,1.1828843562430569,0.0,gnn,core6,10,42
2024-08-05,-0.008771766209974885,0.5,0.0,-0.008771766209974885,1.1725083712166562,0.0,gnn,core6,10,42
2024-08-06,0.0032445683027617633,0.5,0.0,0.0032445683027617633,1.1763126547126286,0.0,gnn,core6,10,42
2024-08-07,0.014496601419523358,1.0,0.0,0.014496601419523358,1.193365190412739,0.0,gnn,core6,10,42
2024-08-08,-0.0033618365341681056,0.0,0.0,-0.0033618365341681056,1.1893532917170049,0.0,gnn,core6,10,42
2024-08-09,-0.0006473132234532386,1.0,0.0,-0.0006473132234532386,1.1885834076039188,0.0,gnn,core6,10,42
2024-08-12,-0.0016287001490127295,1.0,0.0,-0.0016287001490127295,1.1866475616308403,0.0,gnn,core6,10,42
2024-08-13,0.0023364095686702058,1.0,0.0,0.0023364095686702058,1.1894200563484738,0.0,gnn,core6,10,42
2024-08-14,0.00406508514424786,1.0,0.0,0.00406508514424786,1.1942551501498064,0.0,gnn,core6,10,42
2024-08-15,-5.578366108238697e-05,0.0,0.0,-5.578366108238697e-05,1.1941885302252646,0.0,gnn,core6,10,42
2024-08-16,-0.0023683864856138825,0.5,0.0,-0.0023683864856138825,1.191360230249004,0.0,gnn,core6,10,42
2024-08-19,0.00036958756390959024,0.0,0.0,0.00036958756390959024,1.1918005421742406,0.0,gnn,core6,10,42
2024-08-20,0.0016444476204924285,0.0,0.0,0.0016444476204924285,1.1937603957399205,0.0,gnn,core6,10,42
2024-08-21,0.005247319248155691,0.0,0.0,0.005247319248155691,1.2000244376421725,0.0,gnn,core6,10,42
2024-08-22,0.0026255089323967695,1.0,0.0,0.0026255089323967695,1.2031751125222965,0.0,gnn,core6,10,42
2024-08-23,8.073424396570772e-05,1.0,0.0,8.073424396570772e-05,1.2032722499553643,0.0,gnn,core6,10,42
2024-08-26,0.0019956784672103822,1.0,0.0,0.0019956784672103822,1.205673594474792,0.0,gnn,core6,10,42
2024-08-27,0.002815634106809739,0.0,0.0,0.002815634106809739,1.2090683301690752,0.0,gnn,core6,10,42
2024-08-28,-0.004520760267041624,1.0,0.0,-0.004520760267041624,1.2036024221019086,0.0,gnn,core6,10,42
2024-08-29,-0.0030946163460612297,1.5,0.0,-0.0030946163460612297,1.199877734372313,0.0,gnn,core6,10,42
2024-08-30,0.006732279392963392,0.0,0.0,0.006732279392963392,1.2079556465175034,0.0,gnn,core6,10,42
2024-09-02,-0.0016415130230598152,1.5,0.0,-0.0016415130230598152,1.2059727715924664,0.0,gnn,core6,10,42
2024-09-03,-0.0037896763678872958,0.0,0.0,-0.0037896763678872958,1.201402525079647,0.0,gnn,core6,10,42
2024-09-04,0.00258101912913844,0.0,0.0,0.00258101912913844,1.2045033679786727,0.0,gnn,core6,10,42
2024-09-05,0.009042077523190528,1.0,0.0,0.009042077523190528,1.21539458080888,0.0,gnn,core6,10,42
2024-09-06,-0.002377786673605442,0.5,0.0,-0.002377786673605442,1.2125046317714603,0.0,gnn,core6,10,42
2024-09-09,-0.0003943205811083317,1.0,0.0,-0.0003943205811083317,1.2120265162404635,0.0,gnn,core6,10,42
2024-09-10,-0.0006646001129411161,1.0,0.0,-0.0006646001129411161,1.2112210032808826,0.0,gnn,core6,10,42
2024-09-11,-0.005693213635822758,0.5,0.0,-0.005693213635822758,1.204325263349009,0.0,gnn,core6,10,42
2024-09-12,-0.0017740178809617646,0.5,0.0,-0.0017740178809617646,1.2021887687973338,0.0,gnn,core6,10,42
2024-09-13,0.002597066224552691,1.0,0.0,0.002597066224552691,1.2053109326443139,0.0,gnn,core6,10,42
2024-09-16,0.0033725650719134137,1.0,0.0,0.0033725650719134137,1.2093759221965454,0.0,gnn,core6,10,42
2024-09-17,0.00097784458193928,1.0,0.0,0.00097784458193928,1.2105585038895932,0.0,gnn,core6,10,42
2024-09-18,-0.0006941432366147637,0.5,0.0,-0.0006941432366147637,1.2097182028915918,0.0,gnn,core6,10,42
2024-09-19,0.0014061031652090605,1.0,0.0,0.0014061031652090605,1.2114191914856887,0.0,gnn,core6,10,42
2024-09-20,0.0025651808828115463,0.5,0.0,0.0025651808828115463,1.2145267008367588,0.0,gnn,core6,10,42
2024-09-23,1.5185913071036339e-05,0.0,0.0,1.5185913071036339e-05,1.2145451445336601,0.0,gnn,core6,10,42
2024-09-24,0.0021699245553463697,0.0,0.0,0.0021699245553463697,1.2171806158663605,0.0,gnn,core6,10,42
2024-09-25,0.0049720489187166095,0.0,0.0,0.0049720489187166095,1.2232324974313618,0.0,gnn,core6,10,42
2024-09-26,-0.002772452833596617,0.0,0.0,-0.002772452833596617,1.2198411430277107,0.0,gnn,core6,10,42
2024-09-27,0.003532669274136424,0.5,0.0,0.003532669274136424,1.2241504383530122,0.0,gnn,core6,10,42
2024-09-30,0.0039625472272746265,0.5,0.0,0.0039625472272746265,1.2290011922782749,0.0,gnn,core6,10,42
2024-10-01,-0.01171939104096964,1.0,0.0,-0.01171939104096964,1.214598046716148,0.0,gnn,core6,10,42
